timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-08-04T16:47:45,codecarbon,cf14ea83-94b4-4022-914d-d23b4fa86402,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,112.91915479999989,0.0013499306854895857,1.1954842275259281e-05,14.573174308070797,15.969677543180465,20.0,0.00045836181276273386,0.0005030376246520085,0.0006243025244444348,0.0015857019618591777,0.0,Bangladesh,BGD,dhaka division,,,Windows-11-10.0.26200-SP0,3.13.14,3.2.9,20,13th Gen Intel(R) Core(TM) i5-13600KF,1,1 x NVIDIA GeForce RTX 3060,90.4189,23.7254,31.84771728515625,machine,7.33963963963964,21.063063063063062,56.5018018018018,17.99413794440192,N,1.0,0.0
2026-08-04T16:47:58,codecarbon,494bf488-1f95-47bb-80ea-a8496a3aaf5f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,11.345228199999838,0.00038624146734231145,3.404439827330375e-05,16.297736225,200.48761468340172,20.0,5.3300037745754494e-05,0.00044250590956002034,6.282194166664744e-05,0.0005586278889724223,0.0,Bangladesh,BGD,dhaka division,,,Windows-11-10.0.26200-SP0,3.13.14,3.2.9,20,13th Gen Intel(R) Core(TM) i5-13600KF,1,1 x NVIDIA GeForce RTX 3060,90.4189,23.7254,31.84771728515625,machine,0.0,99.2,52.25,16.639179611206053,N,1.0,0.0
2026-08-04T16:50:29,codecarbon,bf473939-aa4b-412e-a0d2-86e9d47ffa36,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,149.3218097000008,0.0017560757814109819,1.176034354886989e-05,16.974616024536925,15.340873412766728,20.0,0.0007060075395531905,0.0006379021769880033,0.0008259939455555471,0.0021699036620967415,0.0,Bangladesh,BGD,dhaka division,,,Windows-11-10.0.26200-SP0,3.13.14,3.2.9,20,13th Gen Intel(R) Core(TM) i5-13600KF,1,1 x NVIDIA GeForce RTX 3060,90.4189,23.7254,31.84771728515625,machine,5.793197278911565,14.034013605442176,56.24081632653061,17.912072032487313,N,1.0,0.0
2026-08-04T16:50:44,codecarbon,a7082367-8dae-4bc3-b213-8ded7c3dc280,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,11.43940239999938,0.00037694896236796326,3.2951805451653985e-05,13.707158336,125.99553923524617,20.0,4.492688072150467e-05,0.0004368759050560056,6.338518833334901e-05,0.0005451879741108592,0.0,Bangladesh,BGD,dhaka division,,,Windows-11-10.0.26200-SP0,3.13.14,3.2.9,20,13th Gen Intel(R) Core(TM) i5-13600KF,1,1 x NVIDIA GeForce RTX 3060,90.4189,23.7254,31.84771728515625,machine,6.67,100.0,52.879999999999995,16.847161483764648,N,1.0,0.0
2026-08-04T16:53:52,codecarbon,32e161a7-756f-4e00-b7bd-7e6ed6e6ba43,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,185.90903190000063,0.0021948168166275503,1.1805864374615911e-05,14.251548664432441,19.59424548682766,20.0,0.0007373086982784073,0.0010149469230680275,0.001029769696666648,0.0027820253180130847,0.0,Bangladesh,BGD,dhaka division,,,Windows-11-10.0.26200-SP0,3.13.14,3.2.9,20,13th Gen Intel(R) Core(TM) i5-13600KF,1,1 x NVIDIA GeForce RTX 3060,90.4189,23.7254,31.84771728515625,machine,2.185792349726776,20.65573770491803,59.85027322404372,19.059011219629173,N,1.0,0.0
2026-08-04T16:54:06,codecarbon,eacc3706-4ed1-4d53-8ca6-2ff39cf3d7a7,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,11.559635900001012,0.0006441093854858508,5.5720559977654173e-05,12.961037727384614,128.79880803629126,20.0,4.2626046316830574e-05,0.0004466245239659883,6.40397733333379e-05,0.0005532903436161567,0.0,Bangladesh,BGD,dhaka division,,,Windows-11-10.0.26200-SP0,3.13.14,3.2.9,20,13th Gen Intel(R) Core(TM) i5-13600KF,1,1 x NVIDIA GeForce RTX 3060,90.4189,23.7254,31.84771728515625,machine,18.181818181818183,99.54545454545455,55.445454545454545,17.66175148703835,N,1.0,0.0
2026-08-04T16:57:13,codecarbon,2c2a2fb0-948e-4d3b-b269-07a594af9d55,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,184.4864448999997,0.0020653521577397257,1.1195143138344085e-05,13.723196592630439,17.33941746784907,20.0,0.0007045966761545254,0.0008884459885339924,0.001021450220555471,0.0026144928852439887,0.0,Bangladesh,BGD,dhaka division,,,Windows-11-10.0.26200-SP0,3.13.14,3.2.9,20,13th Gen Intel(R) Core(TM) i5-13600KF,1,1 x NVIDIA GeForce RTX 3060,90.4189,23.7254,31.84771728515625,machine,3.0318681318681318,32.20879120879121,59.02252747252747,18.798359797551083,N,1.0,0.0
2026-08-04T16:57:28,codecarbon,d988ca1a-ccb2-4e8b-a57a-33b9232dda01,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,11.675780600000508,0.0006448663099209384,5.523110890940434e-05,12.531356736615386,128.58083431369056,20.0,4.265863211555473e-05,0.0004479911917260049,6.466174444444227e-05,0.000555311568286002,0.0,Bangladesh,BGD,dhaka division,,,Windows-11-10.0.26200-SP0,3.13.14,3.2.9,20,13th Gen Intel(R) Core(TM) i5-13600KF,1,1 x NVIDIA GeForce RTX 3060,90.4189,23.7254,31.84771728515625,machine,2.272727272727273,99.54545454545455,54.190909090909095,17.260428341952238,N,1.0,0.0
2026-08-04T17:00:31,codecarbon,d067b2d8-7e76-4022-a415-d51f009f48ee,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,181.38518260000092,0.0018925789326960714,1.0434032733917824e-05,12.762009979270722,14.614290258144253,20.0,0.0006440334937529332,0.0007380461459920162,0.0010042294172222385,0.0023863090569671854,0.0,Bangladesh,BGD,dhaka division,,,Windows-11-10.0.26200-SP0,3.13.14,3.2.9,20,13th Gen Intel(R) Core(TM) i5-13600KF,1,1 x NVIDIA GeForce RTX 3060,90.4189,23.7254,31.84771728515625,machine,2.67877094972067,6.564245810055866,58.423463687150836,18.60640659012608,N,1.0,0.0
2026-08-04T17:00:46,codecarbon,44247d76-0f85-4758-bdbc-62babf0641ae,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,11.402357200000552,0.0003693951218074503,3.2396382197834714e-05,12.329707537000003,125.19584131788173,20.0,4.0003034921431676e-05,0.0004312136783040099,6.304600722223768e-05,0.0005342627204476792,0.0,Bangladesh,BGD,dhaka division,,,Windows-11-10.0.26200-SP0,3.13.14,3.2.9,20,13th Gen Intel(R) Core(TM) i5-13600KF,1,1 x NVIDIA GeForce RTX 3060,90.4189,23.7254,31.84771728515625,machine,5.0,99.4,53.85,17.146047592163086,N,1.0,0.0
